price,year,condition,cylinders,fuel,odometer,transmission,size,type
15000,2017,excellent,4 cylinders,gas,61254,automatic,full-size,sedan
7990,2016,like new,4 cylinders,gas,76812,automatic,compact,sedan
4200,2004,good,4 cylinders,gas,96000,automatic,mid-size,sedan
5999,2005,good,4 cylinders,gas,47200,automatic,compact,hatchback
8500,2008,excellent,6 cylinders,gas,66828,automatic,full-size,sedan
13400,2016,excellent,4 cylinders,gas,45200,automatic,mid-size,hatchback
2000,2003,good,6 cylinders,gas,98406,automatic,full-size,sedan
8995,2013,like new,4 cylinders,gas,69026,manual,mid-size,sedan
13200,2014,excellent,4 cylinders,gas,94000,automatic,mid-size,hatchback
7200,2007,good,4 cylinders,gas,56000,automatic,full-size,sedan
21000,2018,like new,4 cylinders,gas,20500,automatic,mid-size,sedan
8495,2012,good,6 cylinders,gas,82000,automatic,full-size,sedan
10800,2017,excellent,4 cylinders,gas,54696,automatic,compact,sedan
14900,2016,like new,6 cylinders,gas,25000,automatic,full-size,sedan
14600,2018,like new,4 cylinders,gas,4795,automatic,compact,coupe
16000,2018,excellent,4 cylinders,gas,12000,automatic,full-size,hatchback
16900,2018,excellent,4 cylinders,gas,15285,automatic,mid-size,sedan
22499,2018,like new,4 cylinders,gas,50112,automatic,full-size,sedan
13000,2012,good,4 cylinders,gas,96000,automatic,mid-size,sedan
10300,2007,excellent,6 cylinders,gas,71011,automatic,compact,sedan
11490,2013,good,4 cylinders,gas,63730,automatic,mid-size,hatchback
6495,2002,excellent,6 cylinders,gas,63400,automatic,mid-size,sedan
8995,2011,good,6 cylinders,gas,7000,automatic,full-size,sedan
12500,2016,good,4 cylinders,gas,20190,automatic,compact,coupe
8200,2010,excellent,6 cylinders,gas,76000,automatic,mid-size,sedan
8500,2011,excellent,4 cylinders,gas,72000,automatic,full-size,sedan
6995,2009,good,4 cylinders,gas,99000,automatic,full-size,sedan
5995,2003,excellent,6 cylinders,gas,81799,automatic,full-size,sedan
5999,2012,good,4 cylinders,gas,89273,automatic,compact,sedan
5850,2013,excellent,4 cylinders,gas,80628,automatic,mid-size,sedan
9499,2014,like new,4 cylinders,gas,83000,automatic,compact,sedan
12000,2013,excellent,4 cylinders,gas,70300,automatic,full-size,sedan
10500,2015,excellent,4 cylinders,gas,80000,automatic,mid-size,sedan
13900,2015,good,4 cylinders,gas,82882,automatic,mid-size,coupe
17800,2019,excellent,4 cylinders,gas,29631,automatic,full-size,sedan
14999,2012,excellent,4 cylinders,gas,72364,manual,full-size,sedan
3500,2011,good,4 cylinders,gas,95380,automatic,mid-size,coupe
9980,2016,excellent,4 cylinders,gas,41457,automatic,compact,hatchback
23999,2017,like new,4 cylinders,gas,54000,automatic,mid-size,coupe
7900,2015,excellent,4 cylinders,gas,90561,automatic,full-size,sedan
13752,2015,excellent,4 cylinders,gas,18487,automatic,mid-size,hatchback
7995,2010,good,4 cylinders,gas,74890,automatic,mid-size,wagon
5900,2012,excellent,4 cylinders,gas,80098,automatic,compact,sedan
20900,2019,excellent,4 cylinders,gas,28919,automatic,full-size,wagon
278,2017,excellent,4 cylinders,gas,63025,automatic,compact,sedan
17000,2018,good,4 cylinders,gas,41357,automatic,full-size,sedan
8995,2015,excellent,4 cylinders,gas,52000,manual,mid-size,sedan
15795,2017,excellent,4 cylinders,gas,51818,automatic,mid-size,sedan
18995,2014,excellent,4 cylinders,gas,93409,automatic,full-size,wagon
17825,2013,excellent,6 cylinders,gas,67267,automatic,full-size,coupe
11250,2010,excellent,6 cylinders,gas,76952,automatic,mid-size,sedan
7600,2015,excellent,4 cylinders,gas,76000,automatic,compact,sedan
16495,2014,like new,4 cylinders,gas,80000,automatic,full-size,sedan
7200,2007,good,6 cylinders,gas,49480,automatic,full-size,sedan
19500,2017,good,4 cylinders,gas,71399,automatic,compact,sedan
35500,2015,like new,6 cylinders,gas,20000,automatic,full-size,sedan
39499,2017,like new,6 cylinders,gas,26350,automatic,full-size,sedan
11500,2017,good,4 cylinders,gas,64000,automatic,full-size,sedan
4650,2011,excellent,4 cylinders,gas,50000,automatic,mid-size,sedan
8100,2013,excellent,4 cylinders,diesel,96888,automatic,compact,hatchback
3500,2007,good,6 cylinders,gas,87000,automatic,full-size,sedan
22900,2015,excellent,6 cylinders,gas,90600,automatic,full-size,sedan
11700,2014,excellent,4 cylinders,gas,65900,automatic,full-size,sedan
4500,2008,excellent,4 cylinders,gas,84000,automatic,mid-size,sedan
11988,2017,like new,4 cylinders,gas,49304,automatic,sub-compact,sedan
19250,2014,excellent,6 cylinders,gas,79694,automatic,full-size,sedan
10999,2012,excellent,4 cylinders,gas,87548,automatic,mid-size,sedan
22900,2015,like new,4 cylinders,gas,51332,automatic,mid-size,sedan
4200,2007,excellent,6 cylinders,gas,22,automatic,full-size,sedan
13000,2016,like new,4 cylinders,gas,77214,automatic,mid-size,sedan
7995,2011,good,6 cylinders,gas,85000,automatic,full-size,sedan
13700,2017,excellent,4 cylinders,gas,81000,automatic,compact,sedan
8000,2007,good,4 cylinders,gas,85285,automatic,compact,sedan
23000,2019,like new,6 cylinders,gas,25000,automatic,full-size,sedan
4950,2008,good,4 cylinders,gas,76000,manual,compact,hatchback
9000,2013,good,4 cylinders,gas,91512,automatic,mid-size,sedan
16995,2015,excellent,4 cylinders,diesel,46647,automatic,mid-size,sedan
18500,2014,excellent,6 cylinders,gas,53000,automatic,mid-size,coupe
10200,2015,excellent,4 cylinders,gas,62000,automatic,compact,sedan
6599,2010,like new,6 cylinders,gas,94107,automatic,mid-size,sedan
24900,2018,excellent,6 cylinders,gas,50110,automatic,mid-size,sedan
10500,2011,excellent,6 cylinders,gas,15500,automatic,compact,sedan
17995,2018,new,4 cylinders,gas,33603,manual,full-size,sedan
17000,2015,excellent,4 cylinders,gas,74300,automatic,full-size,sedan
8995,2010,like new,6 cylinders,gas,96316,automatic,mid-size,sedan
215,2017,excellent,4 cylinders,gas,60000,automatic,full-size,sedan
9450,2015,like new,4 cylinders,gas,54400,automatic,mid-size,sedan
18997,2019,excellent,4 cylinders,gas,10205,automatic,mid-size,sedan
9800,2016,good,4 cylinders,gas,82235,automatic,mid-size,sedan
13850,2017,excellent,4 cylinders,gas,18062,automatic,full-size,hatchback
16000,2003,excellent,6 cylinders,gas,17000,manual,compact,coupe
9300,2013,excellent,6 cylinders,gas,86994,automatic,mid-size,sedan
24995,2014,excellent,6 cylinders,gas,69954,manual,mid-size,coupe
22791,2016,good,4 cylinders,gas,44182,automatic,mid-size,coupe
13990,2014,excellent,4 cylinders,gas,87713,automatic,mid-size,sedan
6990,2013,excellent,4 cylinders,gas,95547,manual,mid-size,sedan
21995,2017,excellent,4 cylinders,gas,64431,automatic,mid-size,sedan
9900,2017,like new,4 cylinders,gas,62750,automatic,mid-size,sedan
9900,2016,like new,4 cylinders,gas,95000,automatic,compact,sedan
7000,2010,excellent,6 cylinders,gas,61250,automatic,full-size,sedan
27995,2018,excellent,6 cylinders,gas,30457,automatic,mid-size,sedan
3495,2006,excellent,4 cylinders,gas,98360,automatic,full-size,sedan
10500,2013,excellent,4 cylinders,gas,80000,automatic,full-size,sedan
6995,2007,good,4 cylinders,gas,92936,automatic,mid-size,sedan
14688,2014,good,4 cylinders,gas,37088,automatic,compact,sedan
15995,2016,like new,4 cylinders,gas,23015,automatic,mid-size,hatchback
18977,2017,excellent,4 cylinders,gas,43369,automatic,mid-size,sedan
11500,2014,good,6 cylinders,gas,93000,automatic,mid-size,sedan
16588,2013,excellent,6 cylinders,gas,85013,automatic,mid-size,wagon
5000,2008,good,4 cylinders,gas,87841,automatic,compact,hatchback
11995,2014,excellent,4 cylinders,gas,59882,automatic,mid-size,sedan
4500,2014,good,4 cylinders,gas,74000,automatic,compact,sedan
10500,2017,excellent,4 cylinders,gas,70000,manual,mid-size,sedan
10995,2013,excellent,4 cylinders,gas,69000,automatic,compact,sedan
4200,2009,good,4 cylinders,gas,87000,manual,mid-size,sedan
7299,2005,excellent,6 cylinders,gas,99696,automatic,full-size,sedan
6500,2009,good,4 cylinders,gas,1,automatic,mid-size,sedan
19995,2016,like new,4 cylinders,gas,70431,automatic,compact,hatchback
4795,2008,excellent,4 cylinders,gas,69000,automatic,compact,hatchback
8995,2013,excellent,4 cylinders,gas,89900,automatic,mid-size,sedan
6800,2014,excellent,4 cylinders,gas,87000,automatic,full-size,sedan
10500,2011,excellent,4 cylinders,gas,78036,automatic,mid-size,sedan
7800,2015,good,4 cylinders,gas,78000,automatic,mid-size,sedan
6995,2011,excellent,4 cylinders,gas,94864,automatic,mid-size,hatchback
12750,2011,excellent,4 cylinders,gas,67000,manual,compact,coupe
8470,2015,good,6 cylinders,gas,96670,automatic,full-size,sedan
10950,2008,excellent,4 cylinders,gas,77483,automatic,mid-size,sedan
7000,2012,excellent,4 cylinders,gas,14224,automatic,full-size,sedan
6995,2014,excellent,4 cylinders,gas,85200,automatic,mid-size,sedan
12900,2012,like new,6 cylinders,gas,92000,manual,mid-size,coupe
31000,2018,like new,6 cylinders,gas,26940,automatic,mid-size,sedan
9999,2014,excellent,4 cylinders,gas,79623,automatic,full-size,sedan
14990,2017,like new,4 cylinders,gas,46431,automatic,compact,sedan
16895,2018,excellent,4 cylinders,gas,22000,automatic,mid-size,sedan
4888,2008,excellent,4 cylinders,gas,93465,automatic,compact,sedan
17190,2012,like new,6 cylinders,gas,85858,automatic,mid-size,sedan
299,2010,excellent,6 cylinders,gas,90000,automatic,full-size,sedan
7190,2012,excellent,6 cylinders,gas,85930,automatic,full-size,sedan
9850,2016,like new,4 cylinders,gas,41200,manual,mid-size,sedan
12700,2012,excellent,4 cylinders,gas,44000,automatic,full-size,sedan
4995,2007,like new,6 cylinders,gas,91000,automatic,mid-size,sedan
8500,2013,excellent,4 cylinders,gas,16000,automatic,mid-size,sedan
21495,2014,like new,6 cylinders,gas,55807,automatic,full-size,sedan
5975,2007,excellent,4 cylinders,gas,78000,automatic,mid-size,coupe
12988,2013,like new,4 cylinders,diesel,71779,automatic,mid-size,sedan
5995,2008,like new,4 cylinders,gas,97575,manual,compact,hatchback
20950,2017,excellent,4 cylinders,gas,49000,automatic,mid-size,sedan
7999,2013,excellent,4 cylinders,gas,89000,automatic,compact,sedan
5500,2004,good,4 cylinders,gas,79030,automatic,compact,hatchback
10300,2013,excellent,4 cylinders,gas,59000,automatic,full-size,sedan
6490,2016,like new,4 cylinders,gas,66120,automatic,sub-compact,hatchback
27900,2018,like new,4 cylinders,gas,7600,automatic,mid-size,sedan
12500,2015,excellent,4 cylinders,gas,77000,automatic,full-size,sedan
26971,2021,like new,4 cylinders,gas,3047,automatic,mid-size,sedan
8000,2011,excellent,6 cylinders,gas,84000,automatic,full-size,sedan
15500,2015,like new,4 cylinders,gas,24120,automatic,sub-compact,hatchback
13900,2019,excellent,4 cylinders,gas,20169,automatic,mid-size,sedan
13900,2016,excellent,4 cylinders,gas,28856,automatic,mid-size,sedan
6295,2014,excellent,4 cylinders,gas,96000,automatic,compact,hatchback
13752,2015,excellent,4 cylinders,gas,18487,automatic,mid-size,hatchback
5900,2009,excellent,6 cylinders,gas,93000,automatic,mid-size,sedan
6799,2001,like new,6 cylinders,gas,92723,automatic,mid-size,sedan
12999,2015,excellent,4 cylinders,gas,78554,automatic,sub-compact,coupe
8650,2018,like new,4 cylinders,gas,61780,automatic,compact,sedan
16995,2016,excellent,4 cylinders,gas,58398,automatic,full-size,sedan
6995,2008,like new,6 cylinders,gas,77000,automatic,mid-size,sedan
15895,2019,excellent,4 cylinders,gas,35599,automatic,mid-size,sedan
6595,2010,excellent,6 cylinders,gas,85600,automatic,full-size,sedan
10400,2016,like new,4 cylinders,gas,66000,automatic,mid-size,sedan
6500,2013,good,4 cylinders,gas,85000,automatic,full-size,coupe
11999,2014,excellent,6 cylinders,gas,40909,automatic,mid-size,coupe
18400,2011,excellent,4 cylinders,gas,80500,manual,compact,hatchback
5500,2012,good,4 cylinders,gas,88464,automatic,mid-size,sedan
24900,2016,excellent,4 cylinders,gas,49000,automatic,mid-size,sedan
12000,2014,excellent,6 cylinders,gas,63956,automatic,full-size,coupe
15999,2018,excellent,4 cylinders,gas,40385,automatic,mid-size,sedan
9500,2015,excellent,6 cylinders,gas,48000,automatic,full-size,sedan
9000,2011,good,4 cylinders,gas,77000,automatic,mid-size,sedan
17980,2014,excellent,4 cylinders,gas,80090,automatic,sub-compact,sedan
7995,2009,like new,6 cylinders,gas,92000,automatic,full-size,coupe
13995,2016,like new,6 cylinders,gas,34437,automatic,full-size,sedan
6995,2002,excellent,4 cylinders,gas,41433,automatic,mid-size,hatchback
14750,2014,good,4 cylinders,gas,80500,automatic,full-size,wagon
14995,2015,like new,4 cylinders,gas,20612,automatic,full-size,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
7700,2012,excellent,4 cylinders,gas,54000,automatic,mid-size,sedan
18900,2016,like new,4 cylinders,gas,45267,automatic,mid-size,sedan
23200,2016,excellent,6 cylinders,gas,41400,automatic,full-size,sedan
5950,2009,excellent,6 cylinders,gas,48600,automatic,full-size,sedan
18000,2017,excellent,4 cylinders,gas,37000,automatic,mid-size,sedan
32900,2017,excellent,4 cylinders,gas,34981,automatic,mid-size,coupe
6995,2008,like new,6 cylinders,gas,77000,automatic,mid-size,sedan
16495,2017,excellent,6 cylinders,gas,48000,automatic,mid-size,sedan
7000,2012,excellent,6 cylinders,gas,72900,automatic,full-size,sedan
9995,2016,excellent,4 cylinders,gas,79000,automatic,compact,sedan
4200,2011,excellent,4 cylinders,gas,93000,automatic,mid-size,hatchback
6800,2015,excellent,4 cylinders,gas,85000,automatic,mid-size,sedan
6250,2015,good,4 cylinders,gas,96000,automatic,compact,hatchback
19498,2013,excellent,6 cylinders,gas,67702,automatic,mid-size,coupe
17599,2016,excellent,4 cylinders,gas,31176,automatic,compact,coupe
14199,2014,good,4 cylinders,gas,48600,automatic,full-size,sedan
23992,2018,like new,6 cylinders,gas,43449,automatic,full-size,sedan
7488,2014,good,6 cylinders,gas,85000,automatic,mid-size,sedan
9000,2014,good,4 cylinders,gas,94000,automatic,mid-size,sedan
11500,2011,excellent,4 cylinders,gas,67861,manual,compact,coupe
7299,2005,excellent,6 cylinders,gas,99696,automatic,full-size,sedan
13500,2012,excellent,4 cylinders,gas,79000,manual,compact,hatchback
14995,2013,excellent,4 cylinders,gas,43609,automatic,mid-size,wagon
11700,2017,excellent,4 cylinders,gas,47648,automatic,mid-size,sedan
12500,2015,excellent,4 cylinders,gas,73000,automatic,compact,wagon
25995,2018,excellent,4 cylinders,gas,18991,automatic,mid-size,sedan
8899,2011,excellent,4 cylinders,gas,77666,automatic,mid-size,sedan
7995,2010,excellent,4 cylinders,gas,96911,automatic,mid-size,wagon
11500,2016,like new,4 cylinders,gas,86771,automatic,mid-size,sedan
10244,2017,excellent,4 cylinders,gas,12174,automatic,compact,sedan
2600,2005,excellent,6 cylinders,gas,98000,automatic,full-size,sedan
8250,2009,good,4 cylinders,gas,56000,manual,sub-compact,hatchback
16995,2016,excellent,6 cylinders,gas,72196,automatic,full-size,coupe
4995,2002,like new,4 cylinders,gas,64000,automatic,mid-size,coupe
19500,2017,like new,4 cylinders,gas,30158,automatic,mid-size,sedan
18900,2018,like new,4 cylinders,gas,63394,automatic,compact,wagon
7900,2013,excellent,4 cylinders,gas,80000,automatic,mid-size,sedan
8969,2011,excellent,4 cylinders,gas,78469,automatic,compact,sedan
8800,2013,good,4 cylinders,gas,89200,automatic,full-size,sedan
9999,2015,excellent,4 cylinders,gas,67368,automatic,mid-size,sedan
12900,2011,excellent,6 cylinders,gas,98847,automatic,full-size,sedan
8500,2017,excellent,4 cylinders,gas,85605,automatic,compact,sedan
6499,2008,excellent,4 cylinders,gas,77400,automatic,full-size,wagon
10995,2021,like new,4 cylinders,gas,735,automatic,compact,hatchback
19995,2017,excellent,4 cylinders,gas,54701,automatic,mid-size,hatchback
11299,2013,excellent,4 cylinders,gas,58900,manual,compact,hatchback
5450,2011,good,4 cylinders,gas,75000,manual,sub-compact,sedan
4195,2006,excellent,4 cylinders,gas,90300,automatic,mid-size,sedan
9500,2016,excellent,4 cylinders,gas,46000,automatic,full-size,sedan
15000,2010,like new,4 cylinders,gas,8808,automatic,full-size,sedan
3595,2002,good,6 cylinders,gas,96000,automatic,mid-size,sedan
7988,2012,good,4 cylinders,gas,95605,automatic,full-size,sedan
13500,2010,excellent,6 cylinders,gas,85000,automatic,compact,coupe
15000,2015,like new,4 cylinders,gas,59028,manual,compact,hatchback
12400,2013,excellent,4 cylinders,gas,97299,automatic,full-size,sedan
1,2015,excellent,6 cylinders,gas,23391,manual,mid-size,coupe
6900,2009,excellent,4 cylinders,gas,90000,automatic,mid-size,hatchback
4500,2007,good,4 cylinders,gas,88740,automatic,mid-size,wagon
4700,2013,excellent,4 cylinders,gas,10,automatic,full-size,sedan
11895,2014,excellent,4 cylinders,gas,105,automatic,full-size,wagon
24500,2015,good,6 cylinders,gas,69055,automatic,full-size,wagon
1150,2013,good,4 cylinders,gas,83000,manual,mid-size,sedan
18295,2018,excellent,4 cylinders,gas,17760,automatic,mid-size,hatchback
13995,2015,like new,4 cylinders,gas,91882,automatic,mid-size,sedan
21995,2016,excellent,6 cylinders,gas,28901,automatic,mid-size,sedan
3000,2015,good,4 cylinders,gas,89000,automatic,mid-size,coupe
8999,2016,like new,4 cylinders,gas,49534,automatic,compact,hatchback
6990,2010,excellent,6 cylinders,gas,63207,automatic,full-size,sedan
27575,2016,like new,4 cylinders,gas,22601,automatic,sub-compact,coupe
29900,2018,excellent,4 cylinders,gas,9190,manual,sub-compact,coupe
8200,2014,excellent,4 cylinders,gas,88735,automatic,compact,sedan
3495,2007,good,4 cylinders,gas,99056,automatic,mid-size,hatchback
7995,2006,excellent,4 cylinders,diesel,86543,manual,compact,sedan
11999,2014,excellent,4 cylinders,gas,74696,automatic,mid-size,sedan
13999,2017,excellent,6 cylinders,gas,64255,automatic,full-size,sedan
7000,2016,good,4 cylinders,gas,90000,automatic,compact,sedan
8600,2013,excellent,4 cylinders,gas,41676,automatic,full-size,sedan
25999,2017,excellent,6 cylinders,gas,20856,automatic,mid-size,coupe
17900,2018,like new,4 cylinders,gas,35000,automatic,mid-size,sedan
9400,2012,like new,4 cylinders,gas,69000,automatic,compact,sedan
11988,2016,good,4 cylinders,gas,85492,automatic,mid-size,sedan
14250,2014,excellent,4 cylinders,gas,88769,automatic,compact,hatchback
25500,2018,like new,4 cylinders,gas,56500,automatic,full-size,hatchback
27995,2017,like new,4 cylinders,gas,22269,automatic,mid-size,sedan
16000,2014,excellent,6 cylinders,gas,98700,automatic,mid-size,sedan
10995,2014,excellent,6 cylinders,gas,89975,automatic,full-size,sedan
5995,2013,excellent,4 cylinders,gas,94360,automatic,full-size,sedan
12000,2011,like new,6 cylinders,gas,67000,automatic,mid-size,wagon
